@relation InstanceResultListener

@attribute Key_Dataset {mnist.meta.minimal}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.meta.FilteredClassifier}
@attribute Key_Scheme_options {'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.EdgeHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.functions.MultilayerPerceptron -- -L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a','-F ‚"weka.filters.AllFilter ‚" -S 1 -W weka.classifiers.functions.Dl4jMlpClassifier -- -S 1 -cache-mode MEMORY -early-stopping ‚"weka.dl4j.earlystopping.EarlyStopping -maxEpochsNoImprovement 0 -valPercentage 0.0‚" -normalization ‚"Standardize training data‚" -iterator ‚"weka.dl4j.iterators.instance.ImageInstanceIterator -height 28 -imagesLocation D:‚‚‚‚Weka-3-9‚‚‚‚data‚‚‚‚image‚‚‚‚Mnist -numChannels 1 -width 28 -bs 1‚" -iteration-listener ‚"weka.dl4j.listener.EpochListener -eval true -n 5‚" -layer ‚"weka.dl4j.layers.ConvolutionLayer -nFilters 8 -mode Truncate -cudnnAlgoMode PREFER_FASTEST -rows 3 -columns 3 -paddingColumns 0 -paddingRows 0 -strideColumns 1 -strideRows 1 -nOut 8 -activation ‚‚‚"weka.dl4j.activations.ActivationLReLU -alpha 0.01‚‚‚" -name ‚‚‚"Convolution layer 1‚‚‚"‚" -layer ‚"weka.dl4j.layers.SubsamplingLayer -mode Truncate -eps 1.0E-8 -rows 2 -columns 2 -paddingColumns 0 -paddingRows 0 -pnorm 1 -poolingType MAX -strideColumns 1 -strideRows 1 -name ‚‚‚"Subsampling layer 1‚‚‚"‚" -layer ‚"weka.dl4j.layers.ConvolutionLayer -nFilters 8 -mode Truncate -cudnnAlgoMode PREFER_FASTEST -rows 3 -columns 3 -paddingColumns 0 -paddingRows 0 -strideColumns 1 -strideRows 1 -nOut 8 -activation ‚‚‚"weka.dl4j.activations.ActivationLReLU -alpha 0.01‚‚‚" -name ‚‚‚"Convolution layer 2‚‚‚"‚" -layer ‚"weka.dl4j.layers.SubsamplingLayer -mode Truncate -eps 1.0E-8 -rows 2 -columns 2 -paddingColumns 0 -paddingRows 0 -pnorm 1 -poolingType MAX -strideColumns 1 -strideRows 1 -name ‚‚‚"Subsampling layer 2‚‚‚"‚" -layer ‚"weka.dl4j.layers.OutputLayer -lossFn ‚‚‚"weka.dl4j.lossfunctions.LossMCXENT ‚‚‚" -nOut 0 -activation ‚‚‚"weka.dl4j.activations.ActivationSoftmax ‚‚‚" -name ‚‚‚"Output layer 2‚‚‚"‚" -logConfig ‚"weka.core.LogConfiguration -append true -dl4jLogLevel WARN -logFile C:‚‚‚‚Users‚‚‚‚bulle‚‚‚‚wekafiles‚‚‚‚wekaDeeplearning4j.log -nd4jLogLevel INFO -wekaDl4jLogLevel INFO‚" -config ‚"weka.dl4j.NeuralNetConfiguration -biasInit 0.0 -biasUpdater ‚‚‚"weka.dl4j.updater.Sgd -lr 0.001 -lrSchedule ‚‚‚‚‚‚‚"weka.dl4j.schedules.ConstantSchedule -scheduleType EPOCH‚‚‚‚‚‚‚"‚‚‚" -dist ‚‚‚"weka.dl4j.distribution.Disabled ‚‚‚" -dropout ‚‚‚"weka.dl4j.dropout.Disabled ‚‚‚" -gradientNormalization None -gradNormThreshold 1.0 -l1 NaN -l2 NaN -minimize -algorithm STOCHASTIC_GRADIENT_DESCENT -updater ‚‚‚"weka.dl4j.updater.Adam -beta1MeanDecay 0.9 -beta2VarDecay 0.999 -epsilon 1.0E-8 -lr 0.001 -lrSchedule ‚‚‚‚‚‚‚"weka.dl4j.schedules.ConstantSchedule -scheduleType EPOCH‚‚‚‚‚‚‚"‚‚‚" -weightInit XAVIER -weightNoise ‚‚‚"weka.dl4j.weightnoise.Disabled ‚‚‚"‚" -numEpochs 10 -queueSize 0 -zooModel ‚"weka.dl4j.zoo.CustomNet ‚"'}
@attribute Key_Scheme_version_ID {-4523450618538717400}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
mnist.meta.minimal,2,1,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,28,14,0,66.666667,33.333333,0,0.629022,0.077814,0.245335,43.239945,81.784237,139.483552,11827.786753,-11688.303201,3.321037,281.61397,-278.292933,87.653687,2.086993,62.841594,0.25,1,0,0,1,38,0.75,3,1,0.25,0.4,0.48136,0.595395,0.321429,0.666667,0.036547,0.963453,0.333333,0.752079,0.666667,0.647827,0.647923,0.833769,0.615722,0.640932,0.666667,0.106,0.017,0.078125,0.015625,78.125,15.625,63238,32078,16958,73.809524,19.761905,?
mnist.meta.minimal,2,2,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,24,18,0,57.142857,42.857143,0,0.523929,0.090746,0.283972,50.422536,94.656159,139.531752,18262.046186,-18122.514434,3.322185,434.810623,-431.488439,76.263489,1.815797,54.656728,1,4,0.105263,4,0.894737,34,0,0,0.5,1,0.666667,0.668856,0.934211,0.571429,0.571429,0.045824,0.954176,0.428571,0.573413,0.571429,0.551172,0.519147,0.758078,0.458163,0.539841,0.571429,0.125,0.019,0.09375,0.015625,93.75,15.625,70762,32078,16958,59.52381,13.809524,?
mnist.meta.minimal,2,3,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,22,20,0,52.380952,47.619048,0,0.470366,0.099783,0.294185,55.455469,98.082586,139.407876,16135.993871,-15996.585995,3.319235,384.19033,-380.871095,68.48645,1.63063,49.126672,0.75,3,0.026316,1,0.973684,37,0.25,1,0.75,0.75,0.75,0.723684,0.855263,0.58631,0.52381,0.053682,0.946318,0.47619,0.528345,0.52381,0.51268,0.468038,0.764242,0.403937,0.515397,0.52381,0.124,0.032,0.0625,0.015625,62.5,15.625,68026,32078,16958,57.142857,17.857143,?
mnist.meta.minimal,2,4,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,25,17,0,59.52381,40.47619,0,0.549811,0.089133,0.270762,49.536333,90.27323,139.407876,17188.832051,-17049.424175,3.319235,409.257906,-405.938671,79.136366,1.884199,56.766065,0.75,3,0.078947,3,0.921053,35,0.25,1,0.5,0.75,0.6,0.562926,0.805921,0.39881,0.595238,0.04474,0.95526,0.404762,?,0.595238,?,?,0.765766,0.468481,?,0.595238,0.153,0.027,0.046875,0.015625,46.875,15.625,68710,32078,16958,61.904762,15.47619,?
mnist.meta.minimal,2,5,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,27,15,0,64.285714,35.714286,0,0.60177,0.083933,0.25228,46.646685,84.111526,139.407876,12902.230725,-12762.822849,3.319235,307.19597,-303.876735,84.494318,2.011769,60.609429,1,4,0.026316,1,0.973684,37,0,0,0.8,1,0.888889,0.88258,0.973684,0.8,0.642857,0.041861,0.958139,0.357143,0.709864,0.642857,0.63658,0.620435,0.818109,0.542404,0.634843,0.642857,0.152,0.027,0.015625,0.015625,15.625,15.625,65974,32078,16958,69.047619,16.904762,?
mnist.meta.minimal,2,6,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,24,18,0,57.142857,42.857143,0,0.523929,0.089346,0.265815,49.655036,88.624092,139.407876,11837.79792,-11698.390044,3.319235,281.852331,-278.533096,80.015277,1.905126,57.396525,1,4,0.052632,2,0.947368,36,0,0,0.666667,1,0.8,0.794719,0.973684,0.666667,0.571429,0.047246,0.952754,0.428571,?,0.571429,?,?,0.823266,0.531321,?,0.571429,0.149,0.013,0.078125,0.015625,78.125,15.625,63238,32078,16958,71.428571,20,?
mnist.meta.minimal,2,7,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,29,13,0,69.047619,30.952381,0,0.655521,0.06853,0.23313,38.07321,77.697323,139.603445,11822.000005,-11682.396561,3.323892,281.476191,-278.152299,92.883219,2.211505,66.533616,0.75,3,0.052632,2,0.947368,36,0.25,1,0.6,0.75,0.666667,0.632118,0.855263,0.71131,0.690476,0.034715,0.965285,0.309524,0.65,0.690476,0.66174,0.634134,0.838803,0.636848,0.6571,0.690476,0.128,0.016,0.03125,0,31.25,0,67342,32078,16958,73.809524,15.47619,?
mnist.meta.minimal,2,8,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,23,19,0,54.761905,45.238095,0,0.497164,0.10153,0.286898,56.407188,95.617087,139.603445,15062.665665,-14923.062221,3.323892,358.634897,-355.311005,69.176918,1.647069,49.552443,0.25,1,0.078947,3,0.921053,35,0.75,3,0.25,0.25,0.25,0.171053,0.733553,0.285173,0.547619,0.050464,0.949536,0.452381,0.540476,0.547619,0.533605,0.489702,0.75116,0.403635,0.534149,0.547619,0.144,0.014,0.03125,0.015625,31.25,15.625,60502,32078,16958,59.52381,20.714286,?
mnist.meta.minimal,2,9,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,25,17,0,59.52381,40.47619,0,0.550378,0.07885,0.251286,43.803627,83.741932,139.645916,12898.181542,-12758.535626,3.324903,307.099561,-303.774658,87.556583,2.084681,62.698992,0.75,3,0.026316,1,0.973684,37,0.25,1,0.75,0.75,0.75,0.723684,0.976974,0.705357,0.595238,0.045451,0.954549,0.404762,0.707937,0.595238,0.598619,0.583067,0.823952,0.594274,0.605173,0.595238,0.097,0.016,0.046875,0,46.875,0,68710,32078,16958,71.428571,16.666667,?
mnist.meta.minimal,2,10,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,26,16,0,61.904762,38.095238,0,0.576293,0.079474,0.265367,44.171227,88.482022,139.359676,15044.469334,-14905.109658,3.318088,358.201651,-354.883563,82.757949,1.970427,59.38443,0.4,2,0.027027,1,0.972973,36,0.6,3,0.666667,0.4,0.5,0.468997,0.662162,0.338095,0.619048,0.040921,0.959079,0.380952,0.634921,0.619048,0.602518,0.576435,0.793951,0.510856,0.586306,0.619048,0.106,0.02,0.0625,0.03125,62.5,31.25,68026,32078,16958,66.666667,15,?
mnist.meta.minimal,3,1,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,23,19,0,54.761905,45.238095,0,0.497164,0.094196,0.286925,52.339858,95.640555,139.531752,16129.713562,-15990.18181,3.322185,384.040799,-380.718615,72.122031,1.717191,51.688615,0.25,1,0.026316,1,0.973684,37,0.75,3,0.5,0.25,0.333333,0.308327,0.789474,0.307143,0.547619,0.04833,0.95167,0.452381,?,0.547619,?,?,0.770948,0.436338,?,0.547619,0.109,0.013,0.0625,0,62.5,0,66658,32078,16958,61.904762,18.333333,?
mnist.meta.minimal,3,2,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,25,17,0,59.52381,40.47619,0,0.549242,0.083824,0.263308,46.585895,87.788233,139.407876,10769.699294,-10630.291418,3.319235,256.421412,-253.102177,81.466482,1.939678,58.437503,1,4,0,0,1,38,0,0,1,1,1,1,1,1,0.595238,0.046163,0.953837,0.404762,0.591723,0.595238,0.575655,0.541747,0.828329,0.576984,0.572619,0.595238,0.095,0.012,0.046875,0.015625,46.875,15.625,65290,32078,16958,71.428571,17.380952,?
mnist.meta.minimal,3,3,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,28,14,0,66.666667,33.333333,0,0.62949,0.073749,0.251386,40.972646,83.782341,139.597717,12897.033569,-12757.435852,3.323755,307.072228,-303.748473,89.76408,2.13724,64.301969,1,5,0,0,1,37,0,0,1,1,1,1,1,1,0.666667,0.036547,0.963453,0.333333,0.661111,0.666667,0.647638,0.620885,0.819926,0.535828,0.64627,0.666667,0.101,0.014,0.0625,0,62.5,0,70762,32078,16958,71.428571,15,?
mnist.meta.minimal,3,4,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,25,17,0,59.52381,40.47619,0,0.550378,0.082862,0.248954,46.04531,82.99046,139.473841,9691.804979,-9552.331138,3.320806,230.757261,-227.436456,85.427282,2.033983,61.24968,0.75,3,0,0,1,38,0.25,1,1,0.75,0.857143,0.85485,0.848684,0.77381,0.595238,0.044102,0.955898,0.404762,0.614286,0.595238,0.58647,0.552941,0.834067,0.594955,0.587937,0.595238,0.218,0.166,0.09375,0,93.75,0,62554,32078,16958,76.190476,19.52381,?
mnist.meta.minimal,3,5,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,26,16,0,61.904762,38.095238,0,0.575758,0.084656,0.258968,47.038856,86.321619,139.522041,16114.802593,-15975.280552,3.321953,383.685776,-380.363823,82.560512,1.965726,59.173814,0.5,2,0.105263,4,0.894737,34,0.5,2,0.333333,0.5,0.4,0.331133,0.703947,0.255952,0.619048,0.042945,0.957055,0.380952,0.64623,0.619048,0.608884,0.581713,0.784148,0.524235,0.603431,0.619048,0.306,0.111,0.09375,0,93.75,0,65290,32078,16958,64.285714,17.380952,?
mnist.meta.minimal,3,6,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,28,14,0,66.666667,33.333333,0,0.62949,0.082818,0.245851,46.026871,81.967952,139.407876,9688.952919,-9549.545043,3.319235,230.689355,-227.37012,86.660094,2.063336,62.162983,0.5,2,0.026316,1,0.973684,37,0.5,2,0.666667,0.5,0.571429,0.539906,0.805921,0.432143,0.666667,0.035088,0.964912,0.333333,0.686168,0.666667,0.655885,0.633391,0.838972,0.571819,0.641457,0.666667,0.188,0.016,0.0625,0,62.5,0,61186,32078,16958,76.190476,21.428571,?
mnist.meta.minimal,3,7,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,24,18,0,57.142857,42.857143,0,0.523329,0.090593,0.267857,50.347823,89.304708,139.407876,16119.034865,-15979.626989,3.319235,383.786544,-380.467309,78.154233,1.860815,56.061562,0.75,3,0.105263,4,0.894737,34,0.25,1,0.428571,0.75,0.545455,0.507833,0.809211,0.39881,0.571429,0.047958,0.952042,0.428571,0.582313,0.571429,0.562814,0.525063,0.7811,0.536678,0.559704,0.571429,0.095,0.011,0.078125,0,78.125,0,67342,32078,16958,64.285714,16.666667,?
mnist.meta.minimal,3,8,weka.classifiers.meta.FilteredClassifier,'-F ‚"weka.filters.MultiFilter -F ‚‚‚"weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter -D D:‚‚‚‚‚‚‚‚Weka-3-9‚‚‚‚‚‚‚‚data‚‚‚‚‚‚‚‚image‚‚‚‚‚‚‚‚Mnist‚‚‚" -F ‚‚‚"weka.filters.unsupervised.attribute.Remove -R 1‚‚‚"‚" -S 1 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2',-4523450618538717400,20200518.1034,378,42,29,13,0,69.047619,30.952381,0,0.656171,0.069703,0.232555,38.732837,77.523219,139.48928,11821.738168,-11682.248889,3.321173,281.469956,-278.148783,93.64679,2.229685,67.135475,0.5,2,0.026316,1,0.973684,37,0.5,2,0.666667,0.5,0.571429,0.539906,0.743421,0.547619,0.690476,0.033293,0.966707,0.309524,0.720635,0.690476,0.696618,0.668162,0.843621,0.646769,0.692698,0.690476,0.081,0.013,0.015625,0,15.625,0,67342,32078,16958,73.809524,16.190476,?
